ATR	Q13535	PI4K2A	Q9BTU6	0.18
ATR	Q13535	FANCD2	Q9BXW9	0.609
ATR	Q13535	FANCD2	Q9BXW9	0.609
ATR	Q13535	DBF4	Q9UBU7	0.554
ATR	Q13535	DBF4	Q9UBU7	0.554
ATR	Q13535	DBF4	Q9UBU7	0.554
ATR	Q13535	POLH	Q9Y253	0.334
MIR9-1HG	Q13536	FOS	P01100	0.1
EIF4EBP1	Q13541	EIF4E	P06730	0.925
RIPK1	Q13546	DAB2IP	Q5VWQ8	0.351
RIPK1	Q13546	TAB3	Q8N5C8	0.471
RIPK1	Q13546	TAB2	Q9NYJ8	0.879
RIPK1	Q13546	TRAF6	Q9Y4K3	0.576
RIPK1	Q13546	IKBKG	Q9Y6K9	0.921
RIPK1	Q13546	IKK-complex	SIGNOR-C14	0.64
HDAC1	Q13547	FOXO3	O43524	0.258
HDAC1	Q13547	SNAI2	O43623	0.546
HDAC1	Q13547	CLDN7	O95471	0.1
HDAC1	Q13547	ESR1	P03372	0.596
HDAC1	Q13547	KLK3	P07288	0.195
HDAC1	Q13547	GLI1	P08151	0.55
HDAC1	Q13547	ABCB1	P08183	0.183
HDAC1	Q13547	HSPA5	P11021	0.151
HDAC1	Q13547	VDR	P11473	0.324
HDAC1	Q13547	MYOD1	P15172	0.474
HDAC1	Q13547	UBE2D3	P61077	0.168
HDAC1	Q13547	RELN	P78509	0.165
HDAC1	Q13547	MBD3/NuRD complex	SIGNOR-C338	0.829
HDAC1	Q13547	BHC complex	SIGNOR-C353	0.702
HDAC1	Q13547	Sin3B_complex	SIGNOR-C409	0.782
HDAC1	Q13547	FOXO	SIGNOR-PF27	0.258
CAMK2B	Q13554	ETS1	P14921	0.261
CAMK2B	Q13554	ETS1	P14921	0.261
CAMK2B	Q13554	ETS1	P14921	0.261
CAMK2B	Q13554	ETS1	P14921	0.261
CAMK2B	Q13554	STMN1	P16949	0.407
CAMK2B	Q13554	CTNNB1	P35222	0.184
CAMK2B	Q13554	CTNNB1	P35222	0.184
CAMK2B	Q13554	CTNNB1	P35222	0.184
CAMK2B	Q13554	STAT1	P42224	0.316
CAMK2B	Q13554	GSK3A	P49840	0.198
CAMK2B	Q13554	PLCB3	Q01970	0.464
CAMK2B	Q13554	PRKAA1	Q13131	0.1
CAMK2B	Q13554	GRIN2B	Q13224	0.551
CAMK2B	Q13554	CAMK2B	Q13554	0.1
CAMK2B	Q13554	CYLD	Q9NQC7	0.1
CAMK2B	Q13554	CYLD	Q9NQC7	0.1
CAMK2B	Q13554	CYLD	Q9NQC7	0.1
CAMK2G	Q13555	MAP3K7	O43318	0.1
CAMK2G	Q13555	ADCY3	O60266	0.297
CAMK2G	Q13555	EGFR	P00533	0.304
CAMK2G	Q13555	EGFR	P00533	0.304
CAMK2G	Q13555	TH	P07101	0.279
CAMK2G	Q13555	SYN1	P17600	0.375
CAMK2G	Q13555	SYN1	P17600	0.375
CAMK2G	Q13555	ATF1	P18846	0.238
CAMK2G	Q13555	FLNA	P21333	0.394
CAMK2G	Q13555	RYR1	P21817	0.342
CAMK2G	Q13555	CHAT	P28329	0.258
CAMK2G	Q13555	SPR	P35270	0.258
CAMK2G	Q13555	STAT1	P42224	0.462
CAMK2G	Q13555	GRIA1	P42261	0.583
CAMK2G	Q13555	GRIA1	P42261	0.583
CAMK2G	Q13555	GRIA4	P48058	0.484
CAMK2G	Q13555	PEA15	Q15121	0.294
CAMK2G	Q13555	MYLK	Q15746	0.278
CAMK2G	Q13555	HDAC5	Q9UQL6	0.335
CAMK2G	Q13555	NCOR2	Q9Y618	0.1
CAMK2D	Q13557	ANKRD28	O15084	0.1
CAMK2D	Q13557	VIM	P08670	0.275
CAMK2D	Q13557	CEACAM1	P13688	0.1
CAMK2D	Q13557	SCN5A	Q14524	0.456
CAMK2D	Q13557	ITPR2	Q14571	0.22
CAMK2D	Q13557	KCNJ11	Q14654	0.1
DCTN2	Q13561	Cytoplasmic_Dynein	SIGNOR-PF67	0.1
RIN1	Q13671	EGFR	P00533	0.326
NEUROD1	Q13562	MGAT5B	Q3V5L5	0.142
NAE1	Q13564	NAE	SIGNOR-C131	0.952
IRF5	Q13568	TNF	P01375	0.365
IRF5	Q13568	IL1B	P01584	0.178
IRF5	Q13568	IL1B	P01584	0.178
IRF5	Q13568	IL10	P22301	0.287
IRF5	Q13568	IL10	P22301	0.287
SNW1	Q13573	NOTCH1	P46531	0.536
SNW1	Q13573	NOTCH1	P46531	0.536
SNW1	Q13573	NCOR2	Q9Y618	0.531
PEX6	Q13608	PEX1	O43933	0.647
PEX6	Q13608	PEX5	P50542	0.456
MTMR3	Q13615	MTOR	P42345	0.29
MTMR3	Q13615	mTORC1	SIGNOR-C3	0.233
CUL1	Q13616	CTNNB1	P35222	0.549
CUL1	Q13616	CDKN1B	P46527	0.571
CUL1	Q13616	SCF-FBW7	SIGNOR-C135	0.915
CUL1	Q13616	SCF-SKP2	SIGNOR-C136	0.942
CUL1	Q13616	SCF-betaTRCP	SIGNOR-C5	0.863
CUL2	Q13617	APOBEC3A	P31941	0.142
CUL3	Q13618	RHOA	P61586	0.321
CUL3	Q13618	HSF2	Q03933	0.276
RIN1	Q13671	HRAS	P01112	0.592
CUL3	Q13618	KCTD13	Q8WZ19	0.487
CUL3	Q13618	KCTD10	Q9H3F6	0.431
CUL4A	Q13619	CRL4(CRBN)	SIGNOR-C119	0.895
CUL4A	Q13619	DCX DET1-COP1	SIGNOR-C24	0.885
SLC12A1	Q13621	chloride	CHEBI:17996	0.1
TP53BP2	Q13625	TP53	P04637	0.888
TP53BP2	Q13625	PPP1R14A	Q96A00	0.1
DYRK1A	Q13627	SPRY2	O43597	0.187
DYRK1A	Q13627	SF3B1	O75533	0.421
DYRK1A	Q13627	TP53	P04637	0.295
DYRK1A	Q13627	GLI1	P08151	0.434
DYRK1A	Q13627	MAPT	P10636	0.289
DYRK1A	Q13627	MAPT	P10636	0.289
DYRK1A	Q13627	MAPT	P10636	0.289
DYRK1A	Q13627	GYS1	P13807	0.172
DYRK1A	Q13627	CCND1	P24385	0.263
DYRK1A	Q13627	SNCA	P37840	0.47
DYRK1A	Q13627	NOTCH1	P46531	0.279
DYRK1A	Q13627	AMPH	P49418	0.317
DYRK1A	Q13627	AMPH	P49418	0.317
DYRK1A	Q13627	AMPH	P49418	0.317
DYRK1A	Q13627	AMPH	P49418	0.317
DYRK1A	Q13627	AMPH	P49418	0.317
DYRK1A	Q13627	AMPH	P49418	0.317
DYRK1A	Q13627	AMPH	P49418	0.317
DYRK1A	Q13627	AMPH	P49418	0.317
DYRK1A	Q13627	RCAN1	P53805	0.465
DYRK1A	Q13627	RCAN1	P53805	0.465
DYRK1A	Q13627	FOXO4	P98177	0.208
DYRK1A	Q13627	DNM1	Q05193	0.352
DYRK1A	Q13627	DNM1	Q05193	0.352
DYRK1A	Q13627	SRSF1	Q07955	0.331
DYRK1A	Q13627	FOXO1	Q12778	0.427
DYRK1A	Q13627	FOXO1	Q12778	0.427
DYRK1A	Q13627	DYRK1A	Q13627	0.1
DYRK1A	Q13627	DYRK1A	Q13627	0.1
DYRK1A	Q13627	LIN52	Q52LA3	0.614
DYRK1A	Q13627	CCNL2	Q96S94	0.471
DYRK1A	Q13627	CCNL2	Q96S94	0.471
DYRK1A	Q13627	CCNL2	Q96S94	0.471
DYRK1A	Q13627	FOXO	SIGNOR-PF27	0.427
DYRK1A	Q13627	FOXO	SIGNOR-PF27	0.427
DYRK1A	Q13627	FOXO	SIGNOR-PF27	0.427
DYRK1A	Q13627	NOTCH	SIGNOR-PF30	0.279
CDH18	Q13634	CTNNB1	P35222	0.532
PTCH1	Q13635	SMO	Q99835	0.719
PTCH1	Q13635	CDON/BOC/PTCH1	SIGNOR-C95	0.451
RAB32	Q13637	AP-3 complex	SIGNOR-C247	0.175
RAB32	Q13637	BLOC-2	SIGNOR-C252	0.197
HTR4	Q13639	GNA14	O95837	0.174
RIN1	Q13671	ABL2	P42684	0.559
HTR4	Q13639	GNAI3	P08754	0.174
HTR4	Q13639	GNAO1	P09471	0.177
HTR4	Q13639	GNAZ	P19086	0.174
